QueryNumber;[DocRanking, DocNumber, Similarity]
00025;[1051, 722, 0.054332106173596795]
00025;[1052, 381, 0.054332106173596795]
00025;[1053, 1141, 0.054332106173596795]
00025;[1054, 718, 0.054332106173596795]
00025;[1055, 685, 0.054332106173596795]
00025;[1056, 728, 0.054332106173596795]
00025;[1057, 1228, 0.05380948161889776]
00025;[1058, 1214, 0.05380948161889776]
00025;[1059, 1077, 0.05380948161889776]
00025;[1060, 756, 0.05380948161889776]
00025;[1061, 907, 0.05380948161889776]
00025;[1062, 33, 0.05328685706419872]
00025;[1063, 948, 0.05328685706419872]
00025;[1064, 376, 0.05328685706419872]
00025;[1065, 68, 0.05328685706419872]
00025;[1066, 1132, 0.05328685706419872]
00025;[1067, 974, 0.05276423250949969]
00025;[1068, 282, 0.05276423250949969]
00025;[1069, 1080, 0.05276423250949969]
00025;[1070, 700, 0.05276423250949969]
00025;[1071, 368, 0.00940724198458266]
00025;[1072, 498, 0.008361992875184587]
00025;[1073, 590, 0.008361992875184587]
00025;[1074, 792, 0.00783936832048555]
00025;[1075, 516, 0.007316743765786514]
00025;[1076, 52, 0.005748870101689403]
00025;[1077, 188, 0.005226245546990366]
00025;[1078, 319, 0.005226245546990366]
00025;[1079, 1227, 0.00470362099229133]
00025;[1080, 733, 0.00470362099229133]
00025;[1081, 26, 0.00470362099229133]
00025;[1082, 1164, 0.00470362099229133]
00025;[1083, 276, 0.00470362099229133]
00025;[1084, 568, 0.00470362099229133]
00025;[1085, 536, 0.004180996437592293]
00025;[1086, 1212, 0.004180996437592293]
00025;[1087, 752, 0.004180996437592293]
00025;[1088, 149, 0.003658371882893257]
00025;[1089, 843, 0.003658371882893257]
00025;[1090, 1114, 0.003658371882893257]
00025;[1091, 784, 0.003658371882893257]
00025;[1092, 444, 0.003658371882893257]
00025;[1093, 254, 0.003658371882893257]
00025;[1094, 362, 0.003658371882893257]
00025;[1095, 303, 0.003658371882893257]
00025;[1096, 909, 0.003658371882893257]
00025;[1097, 426, 0.00313574732819422]
00025;[1098, 527, 0.00313574732819422]
00025;[1099, 64, 0.00313574732819422]
00025;[1100, 479, 0.00313574732819422]
00025;[1101, 938, 0.00313574732819422]
00025;[1102, 218, 0.00313574732819422]
00025;[1103, 889, 0.00313574732819422]
00025;[1104, 330, 0.00313574732819422]
00025;[1105, 659, 0.00313574732819422]
00025;[1106, 750, 0.00313574732819422]
00025;[1107, 544, 0.00313574732819422]
00025;[1108, 1189, 0.00313574732819422]
00025;[1109, 1106, 0.00313574732819422]
00025;[1110, 972, 0.002613122773495183]
00025;[1111, 701, 0.002613122773495183]
00025;[1112, 1125, 0.002613122773495183]
00025;[1113, 984, 0.002613122773495183]
00025;[1114, 99, 0.002613122773495183]
00025;[1115, 75, 0.002613122773495183]
00025;[1116, 801, 0.002613122773495183]
00025;[1117, 413, 0.002613122773495183]
00025;[1118, 357, 0.002613122773495183]
00025;[1119, 594, 0.0020904982187961467]
00025;[1120, 114, 0.0020904982187961467]
00025;[1121, 497, 0.0020904982187961467]
00025;[1122, 402, 0.0020904982187961467]
00025;[1123, 845, 0.0020904982187961467]
00025;[1124, 837, 0.0020904982187961467]
00025;[1125, 604, 0.0020904982187961467]
00025;[1126, 977, 0.0020904982187961467]
00025;[1127, 1050, 0.0020904982187961467]
00025;[1128, 269, 0.0020904982187961467]
00025;[1129, 394, 0.0020904982187961467]
00025;[1130, 10, 0.0020904982187961467]
00025;[1131, 499, 0.0020904982187961467]
00025;[1132, 17, 0.0020904982187961467]
00025;[1133, 1057, 0.0020904982187961467]
00025;[1134, 96, 0.0020904982187961467]
00025;[1135, 1113, 0.0020904982187961467]
00025;[1136, 471, 0.0020904982187961467]
00025;[1137, 156, 0.0020904982187961467]
00025;[1138, 207, 0.0020904982187961467]
00025;[1139, 1107, 0.0020904982187961467]
00025;[1140, 662, 0.0020904982187961467]
00025;[1141, 921, 0.0020904982187961467]
00025;[1142, 1198, 0.0020904982187961467]
00025;[1143, 820, 0.0020904982187961467]
00025;[1144, 648, 0.0020904982187961467]
00025;[1145, 130, 0.0020904982187961467]
00025;[1146, 262, 0.00156787366409711]
00025;[1147, 763, 0.00156787366409711]
00025;[1148, 797, 0.00156787366409711]
00025;[1149, 708, 0.00156787366409711]
00025;[1150, 751, 0.00156787366409711]
00025;[1151, 316, 0.00156787366409711]
00025;[1152, 1102, 0.00156787366409711]
00025;[1153, 826, 0.00156787366409711]
00025;[1154, 32, 0.00156787366409711]
00025;[1155, 339, 0.00156787366409711]
00025;[1156, 1054, 0.00156787366409711]
00025;[1157, 44, 0.00156787366409711]
00025;[1158, 853, 0.00156787366409711]
00025;[1159, 78, 0.00156787366409711]
00025;[1160, 157, 0.00156787366409711]
00025;[1161, 933, 0.00156787366409711]
00025;[1162, 408, 0.00156787366409711]
00025;[1163, 1229, 0.0010452491093980733]
00025;[1164, 562, 0.0010452491093980733]
00025;[1165, 88, 0.0010452491093980733]
00025;[1166, 851, 0.0010452491093980733]
00025;[1167, 1184, 0.0010452491093980733]
00025;[1168, 780, 0.0010452491093980733]
00025;[1169, 16, 0.0010452491093980733]
00025;[1170, 772, 0.0010452491093980733]
00025;[1171, 580, 0.0010452491093980733]
00025;[1172, 1095, 0.0010452491093980733]
00025;[1173, 428, 0.0010452491093980733]
00025;[1174, 850, 0.0010452491093980733]
00025;[1175, 1058, 0.0010452491093980733]
00025;[1176, 1056, 0.0010452491093980733]
00025;[1177, 427, 0.0010452491093980733]
00025;[1178, 252, 0.0010452491093980733]
00025;[1179, 759, 0.0010452491093980733]
00025;[1180, 170, 0.0010452491093980733]
00025;[1181, 764, 0.0010452491093980733]
00025;[1182, 353, 0.0010452491093980733]
00025;[1183, 900, 0.0010452491093980733]
00025;[1184, 240, 0.0005226245546990367]
00025;[1185, 418, 0.0005226245546990367]
00025;[1186, 1190, 0.0005226245546990367]
00025;[1187, 836, 0.0005226245546990367]
00025;[1188, 918, 0.0005226245546990367]
00025;[1189, 57, 0.0005226245546990367]
00025;[1190, 802, 0.0005226245546990367]
00025;[1191, 204, 0.0005226245546990367]
00025;[1192, 611, 0.0005226245546990367]
00025;[1193, 724, 0.0005226245546990367]
00025;[1194, 229, 0.0005226245546990367]
00025;[1195, 455, 0.0005226245546990367]
00025;[1196, 663, 0.0005226245546990367]
00025;[1197, 940, 0.0005226245546990367]
00025;[1198, 82, 0.0005226245546990367]
00025;[1199, 561, 0.0005226245546990367]
00025;[1200, 828, 0.0005226245546990367]
00025;[1201, 834, 0.0005226245546990367]
00025;[1202, 720, 0.0005226245546990367]
00025;[1203, 1009, 0.0005226245546990367]
00025;[1204, 656, 0.0005226245546990367]
00026;[0, 1031, 4.1627639976005]
00026;[1, 465, 2.090005303952784]
00026;[2, 505, 2.0868695566245896]
00026;[3, 377, 2.086346932069891]
00026;[4, 911, 2.085301682960493]
00026;[5, 975, 2.0847790584057937]
00026;[6, 726, 2.0847790584057937]
00026;[7, 767, 2.0842564338510945]
00026;[8, 106, 2.0842564338510945]
00026;[9, 1148, 2.0832111847416965]
00026;[10, 299, 2.0832111847416965]
00026;[11, 943, 2.0826885601869973]
00026;[12, 134, 2.0821659356322986]
00026;[13, 926, 2.0821659356322986]
00026;[14, 56, 2.0811206865229006]
00026;[15, 931, 2.0811206865229006]
00026;[16, 490, 2.0811206865229006]
00026;[17, 1218, 2.0805980619682014]
00026;[18, 1111, 2.080075437413502]
00026;[19, 333, 0.022472855852058576]
00026;[20, 1197, 0.022472855852058576]
00026;[21, 215, 0.01724661030506821]
00026;[22, 745, 0.01724661030506821]
00026;[23, 563, 0.01724661030506821]
00026;[24, 1120, 0.0156787366409711]
00026;[25, 268, 0.013588238422174952]
00026;[26, 345, 0.013588238422174952]
00026;[27, 258, 0.013065613867475918]
00026;[28, 367, 0.013065613867475918]
00026;[29, 278, 0.013065613867475918]
00026;[30, 463, 0.01254298931277688]
00026;[31, 746, 0.012020364758077842]
00026;[32, 325, 0.012020364758077842]
00026;[33, 1156, 0.012020364758077842]
00026;[34, 359, 0.012020364758077842]
00026;[35, 1172, 0.012020364758077842]
00026;[36, 453, 0.011497740203378806]
00026;[37, 348, 0.011497740203378806]
00026;[38, 1121, 0.011497740203378806]
00026;[39, 567, 0.011497740203378806]
00026;[40, 307, 0.011497740203378806]
00026;[41, 14, 0.011497740203378806]
00026;[42, 484, 0.01097511564867977]
00026;[43, 559, 0.01097511564867977]
00026;[44, 643, 0.01097511564867977]
00026;[45, 886, 0.01097511564867977]
00026;[46, 165, 0.01097511564867977]
00026;[47, 314, 0.01097511564867977]
00026;[48, 955, 0.01097511564867977]
00026;[49, 1139, 0.010452491093980732]
00026;[50, 522, 0.010452491093980732]
00026;[51, 840, 0.010452491093980732]
00026;[52, 1043, 0.010452491093980732]
00026;[53, 7, 0.010452491093980732]
00026;[54, 192, 0.010452491093980732]
00026;[55, 791, 0.010452491093980732]
00026;[56, 415, 0.010452491093980732]
00026;[57, 860, 0.010452491093980732]
00026;[58, 100, 0.010452491093980732]
00026;[59, 1, 0.010452491093980732]
00026;[60, 776, 0.009929866539281696]
00026;[61, 43, 0.009929866539281696]
00026;[62, 331, 0.009929866539281696]
00026;[63, 529, 0.009929866539281696]
00026;[64, 550, 0.009929866539281696]
00026;[65, 305, 0.009929866539281696]
00026;[66, 1067, 0.009929866539281696]
00026;[67, 104, 0.009929866539281696]
00026;[68, 107, 0.009929866539281696]
00026;[69, 989, 0.009929866539281696]
00026;[70, 19, 0.009929866539281696]
00026;[71, 172, 0.009929866539281696]
00026;[72, 360, 0.009929866539281696]
00026;[73, 552, 0.009929866539281696]
00026;[74, 219, 0.00940724198458266]
00026;[75, 968, 0.00940724198458266]
00026;[76, 622, 0.00940724198458266]
00026;[77, 281, 0.00940724198458266]
00026;[78, 1206, 0.00940724198458266]
00026;[79, 532, 0.00940724198458266]
00026;[80, 673, 0.00940724198458266]
00026;[81, 71, 0.00940724198458266]
00026;[82, 297, 0.00940724198458266]
00026;[83, 304, 0.00940724198458266]
00026;[84, 77, 0.00940724198458266]
00026;[85, 462, 0.00940724198458266]
00026;[86, 356, 0.00940724198458266]
00026;[87, 368, 0.00940724198458266]
00026;[88, 676, 0.00940724198458266]
00026;[89, 742, 0.00940724198458266]
00026;[90, 667, 0.008884617429883623]
00026;[91, 856, 0.008884617429883623]
00026;[92, 675, 0.008884617429883623]
00026;[93, 748, 0.008884617429883623]
00026;[94, 1016, 0.008884617429883623]
00026;[95, 1173, 0.008884617429883623]
00026;[96, 73, 0.008884617429883623]
00026;[97, 661, 0.008884617429883623]
00026;[98, 411, 0.008884617429883623]
00026;[99, 1105, 0.008884617429883623]
00026;[100, 653, 0.008884617429883623]
00026;[101, 901, 0.008884617429883623]
00026;[102, 95, 0.008884617429883623]
00026;[103, 858, 0.008884617429883623]
00026;[104, 441, 0.008884617429883623]
00026;[105, 521, 0.008884617429883623]
00026;[106, 137, 0.008884617429883623]
00026;[107, 144, 0.008884617429883623]
00026;[108, 588, 0.008884617429883623]
00026;[109, 306, 0.008884617429883623]
00026;[110, 263, 0.008361992875184587]
00026;[111, 1083, 0.008361992875184587]
00026;[112, 985, 0.008361992875184587]
00026;[113, 498, 0.008361992875184587]
00026;[114, 342, 0.008361992875184587]
00026;[115, 749, 0.008361992875184587]
00026;[116, 65, 0.008361992875184587]
00026;[117, 794, 0.008361992875184587]
00026;[118, 179, 0.008361992875184587]
00026;[119, 236, 0.008361992875184587]
00026;[120, 93, 0.008361992875184587]
00026;[121, 590, 0.008361992875184587]
00026;[122, 8, 0.008361992875184587]
00026;[123, 795, 0.008361992875184587]
00026;[124, 1146, 0.008361992875184587]
00026;[125, 320, 0.008361992875184587]
00026;[126, 355, 0.008361992875184587]
00026;[127, 111, 0.008361992875184587]
00026;[128, 1167, 0.008361992875184587]
00026;[129, 658, 0.008361992875184587]
00026;[130, 1149, 0.008361992875184587]
00026;[131, 922, 0.00783936832048555]
00026;[132, 818, 0.00783936832048555]
00026;[133, 903, 0.00783936832048555]
00026;[134, 719, 0.00783936832048555]
00026;[135, 1171, 0.00783936832048555]
00026;[136, 1130, 0.00783936832048555]
00026;[137, 4, 0.00783936832048555]
00026;[138, 235, 0.00783936832048555]
00026;[139, 805, 0.00783936832048555]
00026;[140, 811, 0.00783936832048555]
00026;[141, 584, 0.00783936832048555]
00026;[142, 744, 0.00783936832048555]
00026;[143, 369, 0.00783936832048555]
00026;[144, 141, 0.00783936832048555]
00026;[145, 270, 0.00783936832048555]
00026;[146, 6, 0.00783936832048555]
00026;[147, 260, 0.00783936832048555]
00026;[148, 895, 0.00783936832048555]
00026;[149, 515, 0.00783936832048555]
00026;[150, 67, 0.00783936832048555]
00026;[151, 511, 0.00783936832048555]
00026;[152, 98, 0.00783936832048555]
00026;[153, 534, 0.00783936832048555]
00026;[154, 689, 0.00783936832048555]
00026;[155, 686, 0.00783936832048555]
00026;[156, 792, 0.00783936832048555]
00026;[157, 452, 0.00783936832048555]
00026;[158, 771, 0.00783936832048555]
00026;[159, 986, 0.00783936832048555]
00026;[160, 1034, 0.00783936832048555]
00026;[161, 866, 0.00783936832048555]
00026;[162, 326, 0.007316743765786514]
00026;[163, 1151, 0.007316743765786514]
00026;[164, 1044, 0.007316743765786514]
00026;[165, 1029, 0.007316743765786514]
00026;[166, 516, 0.007316743765786514]
00026;[167, 879, 0.007316743765786514]
00026;[168, 831, 0.007316743765786514]
00026;[169, 1038, 0.007316743765786514]
00026;[170, 812, 0.007316743765786514]
00026;[171, 358, 0.007316743765786514]
00026;[172, 855, 0.007316743765786514]
00026;[173, 1170, 0.007316743765786514]
00026;[174, 470, 0.007316743765786514]
00026;[175, 646, 0.007316743765786514]
00026;[176, 969, 0.007316743765786514]
00026;[177, 978, 0.007316743765786514]
00026;[178, 201, 0.007316743765786514]
00026;[179, 251, 0.007316743765786514]
00026;[180, 694, 0.007316743765786514]
00026;[181, 585, 0.007316743765786514]
00026;[182, 176, 0.007316743765786514]
00026;[183, 925, 0.007316743765786514]
00026;[184, 397, 0.007316743765786514]
00026;[185, 261, 0.007316743765786514]
00026;[186, 124, 0.007316743765786514]
00026;[187, 447, 0.007316743765786514]
00026;[188, 633, 0.006794119211087476]
00026;[189, 956, 0.006794119211087476]
00026;[190, 950, 0.006794119211087476]
00026;[191, 1028, 0.006794119211087476]
00026;[192, 372, 0.006794119211087476]
00026;[193, 838, 0.006794119211087476]
00026;[194, 542, 0.006794119211087476]
00026;[195, 786, 0.006794119211087476]
00026;[196, 290, 0.006794119211087476]
00026;[197, 373, 0.006794119211087476]
00026;[198, 531, 0.006794119211087476]
00026;[199, 202, 0.006794119211087476]
00026;[200, 754, 0.006794119211087476]
00026;[201, 740, 0.006794119211087476]
00026;[202, 121, 0.006794119211087476]
00026;[203, 209, 0.006794119211087476]
00026;[204, 451, 0.006794119211087476]
00026;[205, 976, 0.006794119211087476]
00026;[206, 55, 0.006794119211087476]
00026;[207, 644, 0.006794119211087476]
00026;[208, 341, 0.006794119211087476]
00026;[209, 208, 0.006794119211087476]
00026;[210, 370, 0.006794119211087476]
00026;[211, 660, 0.006794119211087476]
00026;[212, 72, 0.006794119211087476]
00026;[213, 565, 0.006794119211087476]
00026;[214, 1186, 0.006794119211087476]
00026;[215, 502, 0.00627149465638844]
00026;[216, 145, 0.00627149465638844]
00026;[217, 1222, 0.00627149465638844]
00026;[218, 546, 0.00627149465638844]
00026;[219, 508, 0.00627149465638844]
00026;[220, 445, 0.00627149465638844]
00026;[221, 902, 0.00627149465638844]
00026;[222, 645, 0.00627149465638844]
00026;[223, 118, 0.00627149465638844]
00026;[224, 1002, 0.00627149465638844]
00026;[225, 954, 0.00627149465638844]
00026;[226, 430, 0.00627149465638844]
00026;[227, 957, 0.00627149465638844]
00026;[228, 716, 0.00627149465638844]
00026;[229, 674, 0.00627149465638844]
00026;[230, 432, 0.00627149465638844]
00026;[231, 256, 0.00627149465638844]
00026;[232, 485, 0.00627149465638844]
00026;[233, 175, 0.00627149465638844]
00026;[234, 386, 0.00627149465638844]
00026;[235, 1202, 0.00627149465638844]
00026;[236, 1003, 0.00627149465638844]
00026;[237, 190, 0.00627149465638844]
00026;[238, 163, 0.00627149465638844]
00026;[239, 949, 0.00627149465638844]
00026;[240, 877, 0.00627149465638844]
00026;[241, 951, 0.00627149465638844]
00026;[242, 535, 0.00627149465638844]
00026;[243, 194, 0.00627149465638844]
00026;[244, 46, 0.00627149465638844]
00026;[245, 615, 0.00627149465638844]
00026;[246, 317, 0.00627149465638844]
00026;[247, 987, 0.00627149465638844]
00026;[248, 60, 0.00627149465638844]
00026;[249, 798, 0.00627149465638844]
00026;[250, 1200, 0.00627149465638844]
00026;[251, 778, 0.00627149465638844]
00026;[252, 577, 0.00627149465638844]
00026;[253, 481, 0.00627149465638844]
00026;[254, 844, 0.00627149465638844]
00026;[255, 483, 0.00627149465638844]
00026;[256, 185, 0.005748870101689403]
00026;[257, 782, 0.005748870101689403]
00026;[258, 203, 0.005748870101689403]
00026;[259, 1117, 0.005748870101689403]
00026;[260, 1175, 0.005748870101689403]
00026;[261, 410, 0.005748870101689403]
00026;[262, 865, 0.005748870101689403]
00026;[263, 371, 0.005748870101689403]
00026;[264, 125, 0.005748870101689403]
00026;[265, 400, 0.005748870101689403]
00026;[266, 83, 0.005748870101689403]
00026;[267, 347, 0.005748870101689403]
00026;[268, 52, 0.005748870101689403]
00026;[269, 713, 0.005748870101689403]
00026;[270, 1152, 0.005748870101689403]
00026;[271, 328, 0.005748870101689403]
00026;[272, 988, 0.005748870101689403]
00026;[273, 766, 0.005748870101689403]
00026;[274, 241, 0.005748870101689403]
00026;[275, 91, 0.005748870101689403]
00026;[276, 315, 0.005748870101689403]
00026;[277, 960, 0.005748870101689403]
00026;[278, 1123, 0.005748870101689403]
00026;[279, 31, 0.005748870101689403]
00026;[280, 81, 0.005748870101689403]
00026;[281, 133, 0.005748870101689403]
00026;[282, 1099, 0.005748870101689403]
00026;[283, 482, 0.005748870101689403]
00026;[284, 1048, 0.005748870101689403]
00026;[285, 197, 0.005748870101689403]
00026;[286, 769, 0.005748870101689403]
00026;[287, 126, 0.005748870101689403]
00026;[288, 248, 0.005748870101689403]
00026;[289, 586, 0.005748870101689403]
00026;[290, 652, 0.005748870101689403]
00026;[291, 1000, 0.005748870101689403]
00026;[292, 1041, 0.005748870101689403]
00026;[293, 405, 0.005748870101689403]
00026;[294, 647, 0.005748870101689403]
00026;[295, 891, 0.005748870101689403]
00026;[296, 612, 0.005748870101689403]
00026;[297, 496, 0.005748870101689403]
00026;[298, 693, 0.005748870101689403]
00026;[299, 981, 0.005748870101689403]
00026;[300, 223, 0.005748870101689403]
00026;[301, 1103, 0.005748870101689403]
00026;[302, 709, 0.005748870101689403]
